,title,url,date
57,《各報要聞》日本祭補貼 重振半導體雄風,https://tw.stock.yahoo.com/news/%E5%90%84%E5%A0%B1%E8%A6%81%E8%81%9E-%E6%97%A5%E6%9C%AC%E7%A5%AD%E8%A3%9C%E8%B2%BC-%E9%87%8D%E6%8C%AF%E5%8D%8A%E5%B0%8E%E9%AB%94%E9%9B%84%E9%A2%A8-233847328.html,2023-05-18
58,〈台股盤前要聞〉台股登萬六外資狂掃貨、富邦金看股債後市 今日必看財經新聞,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E7%9B%A4%E5%89%8D%E8%A6%81%E8%81%9E-%E5%8F%B0%E8%82%A1%E7%99%BB%E8%90%AC%E5%85%AD%E5%A4%96%E8%B3%87%E7%8B%82%E6%8E%83%E8%B2%A8-%E5%AF%8C%E9%82%A6%E9%87%91%E7%9C%8B%E8%82%A1%E5%82%B5%E5%BE%8C%E5%B8%82-%E4%BB%8A%E6%97%A5%E5%BF%85%E7%9C%8B%E8%B2%A1%E7%B6%93%E6%96%B0%E8%81%9E-211004097.html,2023-05-18
59,台積電叛將遭致命一擊？中芯14奈米下場曝 挖出這1幕眾人驚呆了,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%8F%9B%E5%B0%87%E9%81%AD%E8%87%B4%E5%91%BD-%E6%93%8A-%E4%B8%AD%E8%8A%AF14%E5%A5%88%E7%B1%B3%E4%B8%8B%E5%A0%B4%E6%9B%9D-%E6%8C%96%E5%87%BA%E9%80%991%E5%B9%95%E7%9C%BE%E4%BA%BA%E9%A9%9A%E5%91%86%E4%BA%86-210039495.html,2023-05-18
60,舊愛還是最美 主權基金、勞退 齊步加碼台積電,https://tw.stock.yahoo.com/news/%E8%88%8A%E6%84%9B%E9%82%84%E6%98%AF%E6%9C%80%E7%BE%8E-%E4%B8%BB%E6%AC%8A%E5%9F%BA%E9%87%91-%E5%8B%9E%E9%80%80-%E9%BD%8A%E6%AD%A5%E5%8A%A0%E7%A2%BC%E5%8F%B0%E7%A9%8D%E9%9B%BB-201000346.html,2023-05-18
61,日本祭補貼 重振半導體雄風,https://tw.stock.yahoo.com/news/%E6%97%A5%E6%9C%AC%E7%A5%AD%E8%A3%9C%E8%B2%BC-%E9%87%8D%E6%8C%AF%E5%8D%8A%E5%B0%8E%E9%AB%94%E9%9B%84%E9%A2%A8-201000592.html,2023-05-18
62,美光在日投資37億美元 導入EUV技術,https://tw.stock.yahoo.com/news/%E7%BE%8E%E5%85%89%E5%9C%A8%E6%97%A5%E6%8A%95%E8%B3%8737%E5%84%84%E7%BE%8E%E5%85%83-%E5%B0%8E%E5%85%A5euv%E6%8A%80%E8%A1%93-201000826.html,2023-05-18
63,海鼎風場環差補件再審,https://tw.stock.yahoo.com/news/%E6%B5%B7%E9%BC%8E%E9%A2%A8%E5%A0%B4%E7%92%B0%E5%B7%AE%E8%A3%9C%E4%BB%B6%E5%86%8D%E5%AF%A9-201000361.html,2023-05-18
64,廣達砸重金 挺矽谷創投家,https://tw.stock.yahoo.com/news/%E5%BB%A3%E9%81%94%E7%A0%B8%E9%87%8D%E9%87%91-%E6%8C%BA%E7%9F%BD%E8%B0%B7%E5%89%B5%E6%8A%95%E5%AE%B6-201000629.html,2023-05-18
65,日本首相會晶片大咖 專家：因應地緣政治強化產業鏈,https://tw.stock.yahoo.com/news/%E6%97%A5%E6%9C%AC%E9%A6%96%E7%9B%B8%E6%9C%83%E6%99%B6%E7%89%87%E5%A4%A7%E5%92%96-%E5%B0%88%E5%AE%B6-%E5%9B%A0%E6%87%89%E5%9C%B0%E7%B7%A3%E6%94%BF%E6%B2%BB%E5%BC%B7%E5%8C%96%E7%94%A2%E6%A5%AD%E9%8F%88-112219340.html,2023-05-18
66,與日相會談 劉德音：持續投資日本,https://tw.stock.yahoo.com/news/%E8%88%87%E6%97%A5%E7%9B%B8%E6%9C%83%E8%AB%87-%E5%8A%89%E5%BE%B7%E9%9F%B3-%E6%8C%81%E7%BA%8C%E6%8A%95%E8%B3%87%E6%97%A5%E6%9C%AC-100500707.html,2023-05-18
67,《半導體》與日相會談 劉德音：台積電續投資日本、強化合作,https://tw.stock.yahoo.com/news/%E5%8D%8A%E5%B0%8E%E9%AB%94-%E8%88%87%E6%97%A5%E7%9B%B8%E6%9C%83%E8%AB%87-%E5%8A%89%E5%BE%B7%E9%9F%B3-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%BA%8C%E6%8A%95%E8%B3%87%E6%97%A5%E6%9C%AC-%E5%BC%B7%E5%8C%96%E5%90%88%E4%BD%9C-090539785.html,2023-05-18
68,台積電受邀會談，劉德音稱將透過創新措施加強與日本半導體夥伴合作,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%8F%97%E9%82%80%E6%9C%83%E8%AB%87-%E5%8A%89%E5%BE%B7%E9%9F%B3%E7%A8%B1%E5%B0%87%E9%80%8F%E9%81%8E%E5%89%B5%E6%96%B0%E6%8E%AA%E6%96%BD%E5%8A%A0%E5%BC%B7%E8%88%87%E6%97%A5%E6%9C%AC%E5%8D%8A%E5%B0%8E%E9%AB%94%E5%A4%A5%E4%BC%B4%E5%90%88%E4%BD%9C-084139498.html,2023-05-18
69,台積電、半導體高層受邀與岸田會談 劉德音：對日強化半導體生態系措施印象深刻,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E3%80%81%E5%8D%8A%E5%B0%8E%E9%AB%94%E9%AB%98%E5%B1%A4%E5%8F%97%E9%82%80%E8%88%87%E5%B2%B8%E7%94%B0%E6%9C%83%E8%AB%87-%E5%8A%89%E5%BE%B7%E9%9F%B3%EF%BC%9A%E5%B0%8D%E6%97%A5%E5%BC%B7%E5%8C%96%E5%8D%8A%E5%B0%8E%E9%AB%94%E7%94%9F%E6%85%8B%E7%B3%BB%E6%8E%AA%E6%96%BD%E5%8D%B0%E8%B1%A1%E6%B7%B1%E5%88%BB-083935039.html,2023-05-18
70,沒了台積電…華為爆1款新晶片驚人突破！專家：大陸就能生產,https://tw.stock.yahoo.com/news/%E6%B2%92%E4%BA%86%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E8%8F%AF%E7%82%BA%E7%88%861%E6%AC%BE%E6%96%B0%E6%99%B6%E7%89%87%E9%A9%9A%E4%BA%BA%E7%AA%81%E7%A0%B4-%E5%B0%88%E5%AE%B6-%E5%A4%A7%E9%99%B8%E5%B0%B1%E8%83%BD%E7%94%9F%E7%94%A2-081053476.html,2023-05-18
71,獲邀日首相官邸會談 劉德音：台積電將持續投資日本,https://tw.stock.yahoo.com/news/%E7%8D%B2%E9%82%80%E6%97%A5%E9%A6%96%E7%9B%B8%E5%AE%98%E9%82%B8%E6%9C%83%E8%AB%87-%E5%8A%89%E5%BE%B7%E9%9F%B3-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B0%87%E6%8C%81%E7%BA%8C%E6%8A%95%E8%B3%87%E6%97%A5%E6%9C%AC-080608760.html,2023-05-18
72,《台北股市》外資再掃295億 自營商補逾百億 三大法人買超420億元,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-%E5%A4%96%E8%B3%87%E5%86%8D%E6%8E%83295%E5%84%84-%E8%87%AA%E7%87%9F%E5%95%86%E8%A3%9C%E9%80%BE%E7%99%BE%E5%84%84-%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E8%B2%B7%E8%B6%85420%E5%84%84%E5%85%83-072227964.html,2023-05-18
73,台股奔上萬六 外資再掃295億 三大法人買超420.44億元,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E5%A5%94%E4%B8%8A%E8%90%AC%E5%85%AD-%E5%A4%96%E8%B3%87%E5%86%8D%E6%8E%83295%E5%84%84-%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E8%B2%B7%E8%B6%85420-44%E5%84%84%E5%85%83-070011998.html,2023-05-18
74,台積電擴大投資 日官員：獲多項晶片廠投資提案,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%93%B4%E5%A4%A7%E6%8A%95%E8%B3%87-%E6%97%A5%E5%AE%98%E5%93%A1-%E7%8D%B2%E5%A4%9A%E9%A0%85%E6%99%B6%E7%89%87%E5%BB%A0%E6%8A%95%E8%B3%87%E6%8F%90%E6%A1%88-051500164.html,2023-05-18
75,台積電合作夥伴新思科技財報勝預期 看好AI帶財,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%90%88%E4%BD%9C%E5%A4%A5%E4%BC%B4%E6%96%B0%E6%80%9D%E7%A7%91%E6%8A%80%E8%B2%A1%E5%A0%B1%E5%8B%9D%E9%A0%90%E6%9C%9F-%E7%9C%8B%E5%A5%BDai%E5%B8%B6%E8%B2%A1-044000737.html,2023-05-18
76,看好台積電擴大在日投資 供應商緊追隨,https://tw.stock.yahoo.com/news/%E7%9C%8B%E5%A5%BD%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%93%B4%E5%A4%A7%E5%9C%A8%E6%97%A5%E6%8A%95%E8%B3%87-%E4%BE%9B%E6%87%89%E5%95%86%E7%B7%8A%E8%BF%BD%E9%9A%A8-031100030.html,2023-05-18
77,熱門股：台積電(2330)、零壹(3029)、達興材(5234)、華孚(6235)、華城(1519),https://tw.stock.yahoo.com/news/%E7%86%B1%E9%96%80%E8%82%A1-%E5%8F%B0%E7%A9%8D%E9%9B%BB-2330-%E9%9B%B6%E5%A3%B9-3029-025938032.html,2023-05-18
78,《美股掃瞄》美股大漲 台積電ADR飆漲近6%,https://tw.stock.yahoo.com/news/%E7%BE%8E%E8%82%A1%E6%8E%83%E7%9E%84-%E7%BE%8E%E8%82%A1%E5%A4%A7%E6%BC%B2-%E5%8F%B0%E7%A9%8D%E9%9B%BBadr%E9%A3%86%E6%BC%B2%E8%BF%916-000018688.html,2023-05-18
79,《台北股市》台積電、聯發科 醞釀攻堅,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E8%81%AF%E7%99%BC%E7%A7%91-%E9%86%9E%E9%87%80%E6%94%BB%E5%A0%85-235947972.html,2023-05-17
80,Intel展示封裝與代工策略、股價反跌 台積ADR飆,https://tw.stock.yahoo.com/news/intel%E5%B1%95%E7%A4%BA%E5%B0%81%E8%A3%9D%E8%88%87%E4%BB%A3%E5%B7%A5%E7%AD%96%E7%95%A5-%E8%82%A1%E5%83%B9%E5%8F%8D%E8%B7%8C-%E5%8F%B0%E7%A9%8Dadr%E9%A3%86-235700759.html,2023-05-17
81,台積電ADR17日上漲5美元漲幅5.82%折台股560.13元,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BBadr17%E6%97%A5%E4%B8%8A%E6%BC%B25%E7%BE%8E%E5%85%83%E6%BC%B2%E5%B9%855-82-%E6%8A%98%E5%8F%B0%E8%82%A1560-13%E5%85%83-215607382.html,2023-05-17
82,台積電聯發科 醞釀攻堅,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%81%AF%E7%99%BC%E7%A7%91-%E9%86%9E%E9%87%80%E6%94%BB%E5%A0%85-201000178.html,2023-05-17
83,壯大日本半導體 岸田今會劉德音,https://tw.stock.yahoo.com/news/%E5%A3%AF%E5%A4%A7%E6%97%A5%E6%9C%AC%E5%8D%8A%E5%B0%8E%E9%AB%94-%E5%B2%B8%E7%94%B0%E4%BB%8A%E6%9C%83%E5%8A%89%E5%BE%B7%E9%9F%B3-201000439.html,2023-05-17
84,美股3大指數開高 道瓊漲逾百點 台積電ADR大漲3.6％,https://tw.stock.yahoo.com/news/%E7%BE%8E%E8%82%A13%E5%A4%A7%E6%8C%87%E6%95%B8%E9%96%8B%E9%AB%98-%E9%81%93%E7%93%8A%E6%BC%B2%E9%80%BE%E7%99%BE%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BBadr%E5%A4%A7%E6%BC%B23-6-135054361.html,2023-05-17
85,台積電多頭再起、台股大漲 劉坤錫：景氣不明「萬六」有壓力,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%A4%9A%E9%A0%AD%E5%86%8D%E8%B5%B7-%E5%8F%B0%E8%82%A1%E5%A4%A7%E6%BC%B2-%E5%8A%89%E5%9D%A4%E9%8C%AB-%E6%99%AF%E6%B0%A3%E4%B8%8D%E6%98%8E-%E8%90%AC%E5%85%AD-111751369.html,2023-05-17
86,巴菲特爆不喜歡台積電的地點 陸竟吐了17字回應,https://tw.stock.yahoo.com/news/%E5%B7%B4%E8%8F%B2%E7%89%B9%E7%88%86%E4%B8%8D%E5%96%9C%E6%AD%A1%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%9A%84%E5%9C%B0%E9%BB%9E-%E9%99%B8%E7%AB%9F%E5%90%90%E4%BA%8617%E5%AD%97%E5%9B%9E%E6%87%89-103244357.html,2023-05-17
87,岸田文雄傳邀半導體廠會談 台積電證實劉德音受邀,https://tw.stock.yahoo.com/news/%E5%B2%B8%E7%94%B0%E6%96%87%E9%9B%84%E5%82%B3%E9%82%80%E5%8D%8A%E5%B0%8E%E9%AB%94%E5%BB%A0%E6%9C%83%E8%AB%87-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%AD%89%E5%AF%A6%E5%8A%89%E5%BE%B7%E9%9F%B3%E5%8F%97%E9%82%80-081935238.html,2023-05-17
88,被美晶片封殺逼急！陸企取得技術驚天手法曝：台積電也中招,https://tw.stock.yahoo.com/news/%E8%A2%AB%E7%BE%8E%E6%99%B6%E7%89%87%E5%B0%81%E6%AE%BA%E9%80%BC%E6%80%A5-%E9%99%B8%E4%BC%81%E5%8F%96%E5%BE%97%E6%8A%80%E8%A1%93%E9%A9%9A%E5%A4%A9%E6%89%8B%E6%B3%95%E6%9B%9D-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E4%B9%9F%E4%B8%AD%E6%8B%9B-075509464.html,2023-05-17
89,日本首相邀官邸會談 台積電證實劉德音受邀與會,https://tw.stock.yahoo.com/news/%E6%97%A5%E6%9C%AC%E9%A6%96%E7%9B%B8%E9%82%80%E5%AE%98%E9%82%B8%E6%9C%83%E8%AB%87-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%AD%89%E5%AF%A6%E5%8A%89%E5%BE%B7%E9%9F%B3%E5%8F%97%E9%82%80%E8%88%87%E6%9C%83-071251355.html,2023-05-17
90,美稱大陸犯台要「炸毀台積電」 國台辦忍了14天終於回應了,https://tw.stock.yahoo.com/news/%E7%BE%8E%E7%A8%B1%E5%A4%A7%E9%99%B8%E7%8A%AF%E5%8F%B0%E8%A6%81-%E7%82%B8%E6%AF%80%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E5%9C%8B%E5%8F%B0%E8%BE%A6%E5%BF%8D%E4%BA%8614%E5%A4%A9%E7%B5%82%E6%96%BC%E5%9B%9E%E6%87%89%E4%BA%86-064020109.html,2023-05-17
91,【台股盤後】收復15900點 半導體、汽車族群助威,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E7%9B%A4%E5%BE%8C-%E6%94%B6%E5%BE%A915900%E9%BB%9E-%E5%8D%8A%E5%B0%8E%E9%AB%94-%E6%B1%BD%E8%BB%8A%E6%97%8F%E7%BE%A4%E5%8A%A9%E5%A8%81-054929784.html,2023-05-17
92,《科技》全球唯3之一 謝明傑：台智雲獲期許為算力業台積電,https://tw.stock.yahoo.com/news/%E7%A7%91%E6%8A%80-%E5%85%A8%E7%90%83%E5%94%AF3%E4%B9%8B-%E8%AC%9D%E6%98%8E%E5%82%91-%E5%8F%B0%E6%99%BA%E9%9B%B2%E7%8D%B2%E6%9C%9F%E8%A8%B1%E7%82%BA%E7%AE%97%E5%8A%9B%E6%A5%AD%E5%8F%B0%E7%A9%8D%E9%9B%BB-052842088.html,2023-05-17
93,岸田文雄最快週四與台積電、IBM、美光等全球晶片商高層會談,https://tw.stock.yahoo.com/news/%E5%B2%B8%E7%94%B0%E6%96%87%E9%9B%84%E6%9C%80%E5%BF%AB%E9%80%B1%E5%9B%9B%E8%88%87%E5%8F%B0%E7%A9%8D%E9%9B%BB-ibm-%E7%BE%8E%E5%85%89%E7%AD%89%E5%85%A8%E7%90%83%E6%99%B6%E7%89%87%E5%95%86%E9%AB%98%E5%B1%A4%E6%9C%83%E8%AB%87-020541467.html,2023-05-17
94,罕見 台美韓半導體大廠傳齊聚一堂和日相會談,https://tw.stock.yahoo.com/news/%E7%BD%95%E8%A6%8B-%E5%8F%B0%E7%BE%8E%E9%9F%93%E5%8D%8A%E5%B0%8E%E9%AB%94%E5%A4%A7%E5%BB%A0%E5%82%B3%E9%BD%8A%E8%81%9A-%E5%A0%82%E5%92%8C%E6%97%A5%E7%9B%B8%E6%9C%83%E8%AB%87-020400241.html,2023-05-17
95,觀望美債上限談判 台股小漲40點 台積電漲4元至509,https://tw.stock.yahoo.com/news/%E8%A7%80%E6%9C%9B%E7%BE%8E%E5%82%B5%E4%B8%8A%E9%99%90%E8%AB%87%E5%88%A4-%E5%8F%B0%E8%82%A1%E5%B0%8F%E6%BC%B240%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%BC%B24%E5%85%83%E8%87%B3509-010245733.html,2023-05-17
96,《各報要聞》波克夏出清台積 四巨擘搶接,https://tw.stock.yahoo.com/news/%E5%90%84%E5%A0%B1%E8%A6%81%E8%81%9E-%E6%B3%A2%E5%85%8B%E5%A4%8F%E5%87%BA%E6%B8%85%E5%8F%B0%E7%A9%8D-%E5%9B%9B%E5%B7%A8%E6%93%98%E6%90%B6%E6%8E%A5-233652680.html,2023-05-16
97,台積電ADR16日上漲0.22美元漲幅0.26%折台股529.11元,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BBadr16%E6%97%A5%E4%B8%8A%E6%BC%B20-22%E7%BE%8E%E5%85%83%E6%BC%B2%E5%B9%850-26-%E6%8A%98%E5%8F%B0%E8%82%A1529-11%E5%85%83-221116484.html,2023-05-16
98,神山後市 外資：看下半年復甦,https://tw.stock.yahoo.com/news/%E7%A5%9E%E5%B1%B1%E5%BE%8C%E5%B8%82-%E5%A4%96%E8%B3%87-%E7%9C%8B%E4%B8%8B%E5%8D%8A%E5%B9%B4%E5%BE%A9%E7%94%A6-201000659.html,2023-05-16
99,波克夏出清台積 四巨擘搶接,https://tw.stock.yahoo.com/news/%E6%B3%A2%E5%85%8B%E5%A4%8F%E5%87%BA%E6%B8%85%E5%8F%B0%E7%A9%8D-%E5%9B%9B%E5%B7%A8%E6%93%98%E6%90%B6%E6%8E%A5-201000273.html,2023-05-16
100,《產業》恩智浦攜手台積電 推首款車用16奈米FinFET嵌入式MRAM,https://tw.stock.yahoo.com/news/%E7%94%A2%E6%A5%AD-%E6%81%A9%E6%99%BA%E6%B5%A6%E6%94%9C%E6%89%8B%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E6%8E%A8%E9%A6%96%E6%AC%BE%E8%BB%8A%E7%94%A816%E5%A5%88%E7%B1%B3finfet%E5%B5%8C%E5%85%A5%E5%BC%8Fmram-085939037.html,2023-05-16
101,美國為何鼓吹台海危機？陳文茜曝心機盤算：為重振美半導體業,https://tw.stock.yahoo.com/news/%E7%BE%8E%E5%9C%8B%E7%82%BA%E4%BD%95%E9%BC%93%E5%90%B9%E5%8F%B0%E6%B5%B7%E5%8D%B1%E6%A9%9F-%E9%99%B3%E6%96%87%E8%8C%9C%E6%9B%9D%E5%BF%83%E6%A9%9F%E7%9B%A4%E7%AE%97-%E7%82%BA%E9%87%8D%E6%8C%AF%E7%BE%8E%E5%8D%8A%E5%B0%8E%E9%AB%94%E6%A5%AD-084509142.html,2023-05-16
102,《國際金融》台積電你丟我撿 股神賣光光、對沖基金看好,https://tw.stock.yahoo.com/news/%E5%9C%8B%E9%9A%9B%E9%87%91%E8%9E%8D-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E4%BD%A0%E4%B8%9F%E6%88%91%E6%92%BF-%E8%82%A1%E7%A5%9E%E8%B3%A3%E5%85%89%E5%85%89-%E5%B0%8D%E6%B2%96%E5%9F%BA%E9%87%91%E7%9C%8B%E5%A5%BD-041631045.html,2023-05-16
103,股神巴菲特出清台積電ADR 法人：影響有限,https://tw.stock.yahoo.com/news/%E8%82%A1%E7%A5%9E%E5%B7%B4%E8%8F%B2%E7%89%B9%E5%87%BA%E6%B8%85%E5%8F%B0%E7%A9%8D%E9%9B%BBadr-%E6%B3%95%E4%BA%BA-%E5%BD%B1%E9%9F%BF%E6%9C%89%E9%99%90-031044099.html,2023-05-16
104,《半導體》台積電反彈重登500關 市值拚站穩13兆元,https://tw.stock.yahoo.com/news/%E5%8D%8A%E5%B0%8E%E9%AB%94-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%8F%8D%E5%BD%88%E9%87%8D%E7%99%BB500%E9%97%9C-%E5%B8%82%E5%80%BC%E6%8B%9A%E7%AB%99%E7%A9%A913%E5%85%86%E5%85%83-023016603.html,2023-05-16
105,【Yahoo來選股】巴菲特出清台積電ADR 股神買神山題材面、籌碼面歸零,https://tw.stock.yahoo.com/news/%E3%80%90yahoo%E4%BE%86%E9%81%B8%E8%82%A1%E3%80%91%E5%B7%B4%E8%8F%B2%E7%89%B9%E5%87%BA%E6%B8%85%E5%8F%B0%E7%A9%8D%E9%9B%BBadr-%E8%82%A1%E7%A5%9E%E8%B2%B7%E7%A5%9E%E5%B1%B1%E9%A1%8C%E6%9D%90%E9%9D%A2%E3%80%81%E7%B1%8C%E7%A2%BC%E9%9D%A2%E6%AD%B8%E9%9B%B6-021149832.html,2023-05-16
106,巴菲特閃人…台積電危險了？國外4大咖逆勢敲進 它買最多,https://tw.stock.yahoo.com/news/%E5%B7%B4%E8%8F%B2%E7%89%B9%E9%96%83%E4%BA%BA-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%8D%B1%E9%9A%AA%E4%BA%86-%E5%9C%8B%E5%A4%964%E5%A4%A7%E5%92%96%E9%80%86%E5%8B%A2%E6%95%B2%E9%80%B2-%E5%AE%83%E8%B2%B7%E6%9C%80%E5%A4%9A-011219415.html,2023-05-16
107,不甩巴菲特出清 台積電漲7.5元至503 台股勁揚逾130點,https://tw.stock.yahoo.com/news/%E4%B8%8D%E7%94%A9%E5%B7%B4%E8%8F%B2%E7%89%B9%E5%87%BA%E6%B8%85-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%BC%B27-5%E5%85%83%E8%87%B3503-%E5%8F%B0%E8%82%A1%E5%8B%81%E6%8F%9A%E9%80%BE130%E9%BB%9E-010152253.html,2023-05-16
108,巴菲特清倉台積電ADR 這幾家投資機構反而逆勢敲進,https://tw.stock.yahoo.com/news/%E5%B7%B4%E8%8F%B2%E7%89%B9%E6%B8%85%E5%80%89%E5%8F%B0%E7%A9%8D%E9%9B%BBadr-%E9%80%99%E5%B9%BE%E5%AE%B6%E6%8A%95%E8%B3%87%E6%A9%9F%E6%A7%8B%E5%8F%8D%E8%80%8C%E9%80%86%E5%8B%A2%E6%95%B2%E9%80%B2-004157696.html,2023-05-16
109,巴菲特不玩了！今年首季賣光台積電持股,https://tw.stock.yahoo.com/news/%E5%B7%B4%E8%8F%B2%E7%89%B9%E4%B8%8D%E7%8E%A9%E4%BA%86-%E4%BB%8A%E5%B9%B4%E9%A6%96%E5%AD%A3%E8%B3%A3%E5%85%89%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%8C%81%E8%82%A1-000949954.html,2023-05-16
110,台積電ADR獲麥格理、富達、老虎敲進 巴菲特全拋,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BBadr%E7%8D%B2%E9%BA%A5%E6%A0%BC%E7%90%86-%E5%AF%8C%E9%81%94-%E8%80%81%E8%99%8E%E6%95%B2%E9%80%B2-%E5%B7%B4%E8%8F%B2%E7%89%B9%E5%85%A8%E6%8B%8B-215600732.html,2023-05-15
111,台積電ADR15日上漲2.23美元漲幅2.67%折台股527.89元,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BBadr15%E6%97%A5%E4%B8%8A%E6%BC%B22-23%E7%BE%8E%E5%85%83%E6%BC%B2%E5%B9%852-67-%E6%8A%98%E5%8F%B0%E8%82%A1527-89%E5%85%83-215107121.html,2023-05-15
112,權證市場焦點－家登 後市業績俏,https://tw.stock.yahoo.com/news/%E6%AC%8A%E8%AD%89%E5%B8%82%E5%A0%B4%E7%84%A6%E9%BB%9E-%E5%AE%B6%E7%99%BB-%E5%BE%8C%E5%B8%82%E6%A5%AD%E7%B8%BE%E4%BF%8F-201000683.html,2023-05-15
